ts_utc;topic;received_total;received_delta;msgs_per_sec;
2026-01-18T17:44:01.8493240Z;long-run-topic-01;7125913;820;820;820
2026-01-18T17:44:02.8604296Z;long-run-topic-01;7126710;797;797;797
2026-01-18T17:44:03.8605822Z;long-run-topic-01;7127497;787;787;787
2026-01-18T17:44:04.8611050Z;long-run-topic-01;7128325;828;828;828
2026-01-18T17:44:05.8632015Z;long-run-topic-01;7129099;774;774;774
2026-01-18T17:44:06.8768879Z;long-run-topic-01;7129902;803;803;803
2026-01-18T17:44:07.8783810Z;long-run-topic-01;7130719;817;817;817
2026-01-18T17:44:08.8798611Z;long-run-topic-01;7131519;800;800;800
2026-01-18T17:44:09.8863700Z;long-run-topic-01;7132319;800;800;800
2026-01-18T17:44:10.9011180Z;long-run-topic-01;7133148;829;829;829
2026-01-18T17:44:11.9133358Z;long-run-topic-01;7133946;798;798;798
2026-01-18T17:44:12.9140096Z;long-run-topic-01;7134765;819;819;819
2026-01-18T17:44:13.9165043Z;long-run-topic-01;7135563;798;798;798
2026-01-18T17:44:14.9314242Z;long-run-topic-01;7136373;810;810;810
2026-01-18T17:44:15.9351044Z;long-run-topic-01;7137188;815;815;815
2026-01-18T17:44:16.9403158Z;long-run-topic-01;7138007;819;819;819
2026-01-18T17:44:17.9505912Z;long-run-topic-01;7138817;810;810;810
2026-01-18T17:44:18.9553048Z;long-run-topic-01;7139620;803;803;803
2026-01-18T17:44:19.9582486Z;long-run-topic-01;7140415;795;795;795
2026-01-18T17:44:20.9614051Z;long-run-topic-01;7141205;790;790;790
2026-01-18T17:44:21.9741210Z;long-run-topic-01;7142040;835;835;835
2026-01-18T17:44:22.9764973Z;long-run-topic-01;7142807;767;767;767
2026-01-18T17:44:23.9780279Z;long-run-topic-01;7143635;828;828;828
2026-01-18T17:44:24.9776348Z;long-run-topic-01;7144459;824;824;824
2026-01-18T17:44:25.9860175Z;long-run-topic-01;7145253;794;794;794
2026-01-18T17:44:26.9946256Z;long-run-topic-01;7146054;801;801;801
2026-01-18T17:44:28.0103285Z;long-run-topic-01;7146868;814;814;814
2026-01-18T17:44:29.0184949Z;long-run-topic-01;7147660;792;792;792
2026-01-18T17:44:30.0341958Z;long-run-topic-01;7148490;830;830;830
2026-01-18T17:44:31.0347299Z;long-run-topic-01;7149316;826;826;826
2026-01-18T17:44:32.0367553Z;long-run-topic-01;7150094;778;778;778
2026-01-18T17:44:33.0411191Z;long-run-topic-01;7150919;825;825;825
2026-01-18T17:44:34.0426948Z;long-run-topic-01;7151683;764;764;764
2026-01-18T17:44:35.0434530Z;long-run-topic-01;7152508;825;825;825
2026-01-18T17:44:36.0580267Z;long-run-topic-01;7153317;809;809;809
2026-01-18T17:44:37.0671313Z;long-run-topic-01;7154161;844;844;844
2026-01-18T17:44:38.0719277Z;long-run-topic-01;7154955;794;794;794
2026-01-18T17:44:39.0734676Z;long-run-topic-01;7155738;783;783;783
2026-01-18T17:44:40.0844585Z;long-run-topic-01;7156562;824;824;824
2026-01-18T17:44:41.0925886Z;long-run-topic-01;7157379;817;817;817
2026-01-18T17:44:42.0933214Z;long-run-topic-01;7158185;806;806;806
2026-01-18T17:44:43.1016054Z;long-run-topic-01;7158903;718;718;718
2026-01-18T17:44:44.1084628Z;long-run-topic-01;7159783;880;880;880
2026-01-18T17:44:45.1094707Z;long-run-topic-01;7160620;837;837;837
2026-01-18T17:44:46.1102596Z;long-run-topic-01;7161396;776;776;776
2026-01-18T17:44:47.1099629Z;long-run-topic-01;7162163;767;767;767
2026-01-18T17:44:48.1120095Z;long-run-topic-01;7162970;807;807;807
2026-01-18T17:44:49.1126312Z;long-run-topic-01;7163795;825;825;825
2026-01-18T17:44:50.1159969Z;long-run-topic-01;7164583;788;788;788
2026-01-18T17:44:51.1161831Z;long-run-topic-01;7165395;812;812;812
2026-01-18T17:44:52.1251982Z;long-run-topic-01;7166201;806;806;806
2026-01-18T17:44:53.1255129Z;long-run-topic-01;7166991;790;790;790
2026-01-18T17:44:54.1270994Z;long-run-topic-01;7167830;839;839;839
2026-01-18T17:44:55.1316706Z;long-run-topic-01;7168608;778;778;778
2026-01-18T17:44:56.1378085Z;long-run-topic-01;7169406;798;798;798
2026-01-18T17:44:57.1417810Z;long-run-topic-01;7170238;832;832;832
2026-01-18T17:44:58.1447427Z;long-run-topic-01;7171016;778;778;778
2026-01-18T17:44:59.1498889Z;long-run-topic-01;7171826;810;810;810
2026-01-18T17:45:00.1525612Z;long-run-topic-01;7172631;805;805;805
2026-01-18T17:45:01.1679979Z;long-run-topic-01;7173451;820;820;820
2026-01-18T17:45:02.1699341Z;long-run-topic-01;7174239;788;788;788
2026-01-18T17:45:03.1769702Z;long-run-topic-01;7175046;807;807;807
2026-01-18T17:45:04.1805111Z;long-run-topic-01;7175854;808;808;808
2026-01-18T17:45:05.1928749Z;long-run-topic-01;7176697;843;843;843
2026-01-18T17:45:06.2030336Z;long-run-topic-01;7177506;809;809;809
2026-01-18T17:45:07.2140219Z;long-run-topic-01;7178298;792;792;792
2026-01-18T17:45:08.2227844Z;long-run-topic-01;7179121;823;823;823
2026-01-18T17:45:09.2291181Z;long-run-topic-01;7179920;799;799;799
2026-01-18T17:45:10.2405951Z;long-run-topic-01;7180722;802;802;802
2026-01-18T17:45:11.2427064Z;long-run-topic-01;7181540;818;818;818
2026-01-18T17:45:12.2522166Z;long-run-topic-01;7182360;820;820;820
2026-01-18T17:45:13.2526890Z;long-run-topic-01;7183134;774;774;774
2026-01-18T17:45:14.2610415Z;long-run-topic-01;7183964;830;830;830
2026-01-18T17:45:15.2736290Z;long-run-topic-01;7184770;806;806;806
2026-01-18T17:45:16.2839834Z;long-run-topic-01;7185590;820;820;820
2026-01-18T17:45:17.2859948Z;long-run-topic-01;7186409;819;819;819
2026-01-18T17:45:18.3012136Z;long-run-topic-01;7187189;780;780;780
2026-01-18T17:45:19.3029518Z;long-run-topic-01;7188017;828;828;828
2026-01-18T17:45:20.3030827Z;long-run-topic-01;7188791;774;774;774
2026-01-18T17:45:21.3115793Z;long-run-topic-01;7189625;834;834;834
2026-01-18T17:45:22.3116660Z;long-run-topic-01;7190417;792;792;792
2026-01-18T17:45:23.3241221Z;long-run-topic-01;7191246;829;829;829
2026-01-18T17:45:24.3242515Z;long-run-topic-01;7192031;785;785;785
2026-01-18T17:45:25.3243666Z;long-run-topic-01;7192828;797;797;797
2026-01-18T17:45:26.3253025Z;long-run-topic-01;7193643;815;815;815
2026-01-18T17:45:27.3393096Z;long-run-topic-01;7194452;809;809;809
2026-01-18T17:45:28.3393541Z;long-run-topic-01;7195274;822;822;822
2026-01-18T17:45:29.3487727Z;long-run-topic-01;7196047;773;773;773
2026-01-18T17:45:30.3548012Z;long-run-topic-01;7196846;799;799;799
2026-01-18T17:45:31.3617190Z;long-run-topic-01;7197696;850;850;850
2026-01-18T17:45:32.3696304Z;long-run-topic-01;7198485;789;789;789
2026-01-18T17:45:33.3701985Z;long-run-topic-01;7199281;796;796;796
2026-01-18T17:45:34.3739329Z;long-run-topic-01;7200100;819;819;819
2026-01-18T17:45:35.3788046Z;long-run-topic-01;7200883;783;783;783
2026-01-18T17:45:36.3867909Z;long-run-topic-01;7201694;811;811;811
2026-01-18T17:45:37.3864147Z;long-run-topic-01;7202487;793;793;793
2026-01-18T17:45:38.3936189Z;long-run-topic-01;7203291;804;804;804
2026-01-18T17:45:39.3928132Z;long-run-topic-01;7204096;805;805;805
2026-01-18T17:45:40.4028835Z;long-run-topic-01;7204878;782;782;782
2026-01-18T17:45:41.4029587Z;long-run-topic-01;7205687;809;809;809
2026-01-18T17:45:42.4177479Z;long-run-topic-01;7206481;794;794;794
2026-01-18T17:45:43.4196150Z;long-run-topic-01;7207290;809;809;809
2026-01-18T17:45:44.4316329Z;long-run-topic-01;7208098;808;808;808
2026-01-18T17:45:45.4359666Z;long-run-topic-01;7208894;796;796;796
2026-01-18T17:45:46.4443502Z;long-run-topic-01;7209685;791;791;791
2026-01-18T17:45:47.4506232Z;long-run-topic-01;7210495;810;810;810
2026-01-18T17:45:48.4605507Z;long-run-topic-01;7211292;797;797;797
2026-01-18T17:45:49.4608392Z;long-run-topic-01;7212092;800;800;800
2026-01-18T17:45:50.4617137Z;long-run-topic-01;7212878;786;786;786
2026-01-18T17:45:51.4616663Z;long-run-topic-01;7213699;821;821;821
2026-01-18T17:45:52.4704019Z;long-run-topic-01;7214488;789;789;789
2026-01-18T17:45:53.4844950Z;long-run-topic-01;7215284;796;796;796
2026-01-18T17:45:54.4904296Z;long-run-topic-01;7216089;805;805;805
2026-01-18T17:45:55.4927965Z;long-run-topic-01;7216893;804;804;804
2026-01-18T17:45:56.4949349Z;long-run-topic-01;7217692;799;799;799
2026-01-18T17:45:57.4948809Z;long-run-topic-01;7218491;799;799;799
2026-01-18T17:45:58.4949487Z;long-run-topic-01;7219282;791;791;791
2026-01-18T17:45:59.4949263Z;long-run-topic-01;7220099;817;817;817
2026-01-18T17:46:00.4948458Z;long-run-topic-01;7220859;760;760;760
2026-01-18T17:46:01.4961015Z;long-run-topic-01;7221682;823;823;823
2026-01-18T17:46:02.5018017Z;long-run-topic-01;7222498;816;816;816
2026-01-18T17:46:03.5025109Z;long-run-topic-01;7223285;787;787;787
2026-01-18T17:46:04.5026673Z;long-run-topic-01;7224095;810;810;810
2026-01-18T17:46:05.5179909Z;long-run-topic-01;7224891;796;796;796
2026-01-18T17:46:06.5282747Z;long-run-topic-01;7225696;805;805;805
2026-01-18T17:46:07.5411289Z;long-run-topic-01;7226487;791;791;791
2026-01-18T17:46:08.5403637Z;long-run-topic-01;7227292;805;805;805
2026-01-18T17:46:09.6052208Z;long-run-topic-01;7227801;509;509;509
2026-01-18T17:46:10.6055511Z;long-run-topic-01;7228804;1003;1003;1003
2026-01-18T17:46:11.6121884Z;long-run-topic-01;7229647;843;843;843
2026-01-18T17:46:12.6115318Z;long-run-topic-01;7230488;841;841;841
2026-01-18T17:46:13.6256159Z;long-run-topic-01;7231300;812;812;812
2026-01-18T17:46:14.6405999Z;long-run-topic-01;7232084;784;784;784
2026-01-18T17:46:15.6571547Z;long-run-topic-01;7232892;808;808;808
2026-01-18T17:46:16.6648948Z;long-run-topic-01;7233123;231;231;231
2026-01-18T17:46:17.6750430Z;long-run-topic-01;7233975;852;852;852
2026-01-18T17:46:18.6809916Z;long-run-topic-01;7233975;0;0;0
2026-01-18T17:46:21.6429968Z;long-run-topic-01;7234055;80;80;80
2026-01-18T17:46:22.6760878Z;long-run-topic-01;7234055;0;0;0
2026-01-18T17:46:31.0085797Z;long-run-topic-01;7234055;0;0;0
2026-01-18T17:46:32.0119386Z;long-run-topic-01;7234055;0;0;0
2026-01-18T17:46:33.0152572Z;long-run-topic-01;7234063;8;8;8
2026-01-18T17:46:34.0194023Z;long-run-topic-01;7234063;0;0;0
2026-01-18T17:46:35.0908799Z;long-run-topic-01;7238658;4595;4595;2000
2026-01-18T17:46:36.1006001Z;long-run-topic-01;7244574;5916;5916;2000
2026-01-18T17:46:37.1045067Z;long-run-topic-01;7248502;3928;3928;2000
2026-01-18T17:46:38.1099165Z;long-run-topic-01;7250343;1841;1841;1841
2026-01-18T17:46:39.1107542Z;long-run-topic-01;7251717;1374;1374;1374
2026-01-18T17:46:40.1167001Z;long-run-topic-01;7252592;875;875;875
2026-01-18T17:46:41.1252846Z;long-run-topic-01;7253386;794;794;794
2026-01-18T17:46:42.1286778Z;long-run-topic-01;7254223;837;837;837
2026-01-18T17:46:43.1322357Z;long-run-topic-01;7255027;804;804;804
2026-01-18T17:46:44.1323017Z;long-run-topic-01;7255869;842;842;842
2026-01-18T17:46:45.1427118Z;long-run-topic-01;7256653;784;784;784
2026-01-18T17:46:46.1514564Z;long-run-topic-01;7257438;785;785;785
2026-01-18T17:46:47.1595762Z;long-run-topic-01;7258260;822;822;822
2026-01-18T17:46:48.1691385Z;long-run-topic-01;7259056;796;796;796
2026-01-18T17:46:49.1764609Z;long-run-topic-01;7259827;771;771;771
2026-01-18T17:46:50.1799573Z;long-run-topic-01;7260644;817;817;817
2026-01-18T17:46:51.1831499Z;long-run-topic-01;7261469;825;825;825
2026-01-18T17:46:52.1864253Z;long-run-topic-01;7262265;796;796;796
2026-01-18T17:46:53.1880270Z;long-run-topic-01;7263091;826;826;826
2026-01-18T17:46:54.1942517Z;long-run-topic-01;7263879;788;788;788
2026-01-18T17:46:55.1936696Z;long-run-topic-01;7264693;814;814;814
2026-01-18T17:46:56.1946942Z;long-run-topic-01;7265494;801;801;801
2026-01-18T17:46:57.2026612Z;long-run-topic-01;7266298;804;804;804
2026-01-18T17:46:58.2053900Z;long-run-topic-01;7267094;796;796;796
2026-01-18T17:46:59.2083588Z;long-run-topic-01;7267917;823;823;823
2026-01-18T17:47:00.2105356Z;long-run-topic-01;7268684;767;767;767
2026-01-18T17:47:01.2254384Z;long-run-topic-01;7269535;851;851;851
2026-01-18T17:47:02.2294372Z;long-run-topic-01;7270310;775;775;775
2026-01-18T17:47:03.2422997Z;long-run-topic-01;7271154;844;844;844
2026-01-18T17:47:04.2467634Z;long-run-topic-01;7271873;719;719;719
2026-01-18T17:47:05.2516031Z;long-run-topic-01;7272758;885;885;885
2026-01-18T17:47:06.2668114Z;long-run-topic-01;7273547;789;789;789
2026-01-18T17:47:07.2665711Z;long-run-topic-01;7274376;829;829;829
2026-01-18T17:47:08.2776222Z;long-run-topic-01;7275183;807;807;807
2026-01-18T17:47:09.2888610Z;long-run-topic-01;7275984;801;801;801
2026-01-18T17:47:10.2941420Z;long-run-topic-01;7276781;797;797;797
2026-01-18T17:47:11.3013637Z;long-run-topic-01;7277608;827;827;827
2026-01-18T17:47:12.3117978Z;long-run-topic-01;7278405;797;797;797
2026-01-18T17:47:13.3166185Z;long-run-topic-01;7279199;794;794;794
2026-01-18T17:47:14.3206413Z;long-run-topic-01;7280042;843;843;843
2026-01-18T17:47:15.3206547Z;long-run-topic-01;7280801;759;759;759
2026-01-18T17:47:16.3212845Z;long-run-topic-01;7281644;843;843;843
2026-01-18T17:47:17.3282182Z;long-run-topic-01;7282418;774;774;774
2026-01-18T17:47:18.3282973Z;long-run-topic-01;7283242;824;824;824
2026-01-18T17:47:19.3357017Z;long-run-topic-01;7284059;817;817;817
2026-01-18T17:47:20.3412096Z;long-run-topic-01;7284860;801;801;801
2026-01-18T17:47:21.3521970Z;long-run-topic-01;7285676;816;816;816
2026-01-18T17:47:22.3653171Z;long-run-topic-01;7286473;797;797;797
2026-01-18T17:47:23.3732966Z;long-run-topic-01;7287299;826;826;826
2026-01-18T17:47:24.3765941Z;long-run-topic-01;7288095;796;796;796
2026-01-18T17:47:25.3773593Z;long-run-topic-01;7288876;781;781;781
2026-01-18T17:47:26.3776111Z;long-run-topic-01;7289676;800;800;800
2026-01-18T17:47:27.3780576Z;long-run-topic-01;7290468;792;792;792
2026-01-18T17:47:28.3780685Z;long-run-topic-01;7291296;828;828;828
2026-01-18T17:47:29.3899550Z;long-run-topic-01;7292085;789;789;789
2026-01-18T17:47:30.4036775Z;long-run-topic-01;7292883;798;798;798
2026-01-18T17:47:31.4114791Z;long-run-topic-01;7293699;816;816;816
2026-01-18T17:47:32.4197486Z;long-run-topic-01;7294487;788;788;788
2026-01-18T17:47:33.4316848Z;long-run-topic-01;7295292;805;805;805
2026-01-18T17:47:34.4441284Z;long-run-topic-01;7296088;796;796;796
2026-01-18T17:47:35.4444208Z;long-run-topic-01;7296892;804;804;804
2026-01-18T17:47:36.4448587Z;long-run-topic-01;7297668;776;776;776
2026-01-18T17:47:37.4449000Z;long-run-topic-01;7298500;832;832;832
2026-01-18T17:47:38.4445571Z;long-run-topic-01;7299286;786;786;786
2026-01-18T17:47:39.4449630Z;long-run-topic-01;7300076;790;790;790
2026-01-18T17:47:40.4597761Z;long-run-topic-01;7300899;823;823;823
2026-01-18T17:47:41.4669532Z;long-run-topic-01;7301698;799;799;799
2026-01-18T17:47:42.4702319Z;long-run-topic-01;7302498;800;800;800
2026-01-18T17:47:43.4699865Z;long-run-topic-01;7303284;786;786;786
2026-01-18T17:47:44.4788170Z;long-run-topic-01;7304081;797;797;797
2026-01-18T17:47:45.4787243Z;long-run-topic-01;7304896;815;815;815
2026-01-18T17:47:46.4861136Z;long-run-topic-01;7305693;797;797;797
2026-01-18T17:47:47.4946400Z;long-run-topic-01;7306494;801;801;801
2026-01-18T17:47:48.4950047Z;long-run-topic-01;7307285;791;791;791
2026-01-18T17:47:49.5010946Z;long-run-topic-01;7308082;797;797;797
2026-01-18T17:47:50.5093118Z;long-run-topic-01;7308895;813;813;813
2026-01-18T17:47:51.5115516Z;long-run-topic-01;7309681;786;786;786
2026-01-18T17:47:52.5265476Z;long-run-topic-01;7310491;810;810;810
2026-01-18T17:47:53.5284679Z;long-run-topic-01;7311284;793;793;793
2026-01-18T17:47:54.5359523Z;long-run-topic-01;7312091;807;807;807
2026-01-18T17:47:55.5360692Z;long-run-topic-01;7312883;792;792;792
2026-01-18T17:47:56.5399463Z;long-run-topic-01;7313690;807;807;807
2026-01-18T17:47:57.5443340Z;long-run-topic-01;7314482;792;792;792
2026-01-18T17:47:58.5454194Z;long-run-topic-01;7315287;805;805;805
2026-01-18T17:47:59.5528004Z;long-run-topic-01;7316085;798;798;798
2026-01-18T17:48:00.5529464Z;long-run-topic-01;7316892;807;807;807
2026-01-18T17:48:01.5532888Z;long-run-topic-01;7317695;803;803;803
2026-01-18T17:48:02.5531778Z;long-run-topic-01;7318485;790;790;790
2026-01-18T17:48:03.5575686Z;long-run-topic-01;7319291;806;806;806
2026-01-18T17:48:04.5617256Z;long-run-topic-01;7320082;791;791;791
2026-01-18T17:48:05.5618723Z;long-run-topic-01;7320896;814;814;814
2026-01-18T17:48:06.5748030Z;long-run-topic-01;7321697;801;801;801
2026-01-18T17:48:07.5773259Z;long-run-topic-01;7322485;788;788;788
2026-01-18T17:48:08.5845233Z;long-run-topic-01;7323278;793;793;793
2026-01-18T17:48:09.5867160Z;long-run-topic-01;7324087;809;809;809
2026-01-18T17:48:10.5925116Z;long-run-topic-01;7324899;812;812;812
2026-01-18T17:48:11.5949009Z;long-run-topic-01;7325690;791;791;791
2026-01-18T17:48:12.6038160Z;long-run-topic-01;7326498;808;808;808
2026-01-18T17:48:13.6109130Z;long-run-topic-01;7327282;784;784;784
2026-01-18T17:48:14.6114727Z;long-run-topic-01;7328089;807;807;807
2026-01-18T17:48:15.6272176Z;long-run-topic-01;7328898;809;809;809
2026-01-18T17:48:16.6277044Z;long-run-topic-01;7329683;785;785;785
2026-01-18T17:48:17.6360502Z;long-run-topic-01;7330489;806;806;806
2026-01-18T17:48:18.6360674Z;long-run-topic-01;7331296;807;807;807
2026-01-18T17:48:19.6443271Z;long-run-topic-01;7332080;784;784;784
2026-01-18T17:48:20.6558532Z;long-run-topic-01;7332881;801;801;801
2026-01-18T17:48:21.6681192Z;long-run-topic-01;7333685;804;804;804
2026-01-18T17:48:22.6696804Z;long-run-topic-01;7334497;812;812;812
2026-01-18T17:48:23.6701123Z;long-run-topic-01;7335294;797;797;797
2026-01-18T17:48:24.6787491Z;long-run-topic-01;7336103;809;809;809
2026-01-18T17:48:25.6849963Z;long-run-topic-01;7336889;786;786;786
2026-01-18T17:48:26.6944269Z;long-run-topic-01;7337711;822;822;822
2026-01-18T17:48:27.7097402Z;long-run-topic-01;7338524;813;813;813
2026-01-18T17:48:28.7094766Z;long-run-topic-01;7339314;790;790;790
2026-01-18T17:48:29.7117442Z;long-run-topic-01;7340125;811;811;811
2026-01-18T17:48:30.7257858Z;long-run-topic-01;7340919;794;794;794
2026-01-18T17:48:31.7329757Z;long-run-topic-01;7341766;847;847;847
2026-01-18T17:48:32.7395998Z;long-run-topic-01;7342563;797;797;797
2026-01-18T17:48:33.7447687Z;long-run-topic-01;7343369;806;806;806
2026-01-18T17:48:34.7531920Z;long-run-topic-01;7344184;815;815;815
2026-01-18T17:48:35.7560854Z;long-run-topic-01;7344972;788;788;788
2026-01-18T17:48:36.7596549Z;long-run-topic-01;7345792;820;820;820
2026-01-18T17:48:37.7676393Z;long-run-topic-01;7346619;827;827;827
2026-01-18T17:48:38.7691828Z;long-run-topic-01;7347419;800;800;800
2026-01-18T17:48:39.7733459Z;long-run-topic-01;7348197;778;778;778
2026-01-18T17:48:40.7730642Z;long-run-topic-01;7348995;798;798;798
2026-01-18T17:48:41.7749411Z;long-run-topic-01;7349780;785;785;785
2026-01-18T17:48:42.7761028Z;long-run-topic-01;7350614;834;834;834
2026-01-18T17:48:43.7793374Z;long-run-topic-01;7351420;806;806;806
2026-01-18T17:48:44.7845739Z;long-run-topic-01;7352206;786;786;786
2026-01-18T17:48:45.7885944Z;long-run-topic-01;7353016;810;810;810
2026-01-18T17:48:46.7913301Z;long-run-topic-01;7353819;803;803;803
2026-01-18T17:48:47.7913542Z;long-run-topic-01;7354636;817;817;817
2026-01-18T17:48:48.8042478Z;long-run-topic-01;7355425;789;789;789
2026-01-18T17:48:49.8171589Z;long-run-topic-01;7356232;807;807;807
2026-01-18T17:48:50.8181036Z;long-run-topic-01;7357010;778;778;778
2026-01-18T17:48:51.8194098Z;long-run-topic-01;7357818;808;808;808
2026-01-18T17:48:52.8240764Z;long-run-topic-01;7358650;832;832;832
2026-01-18T17:48:53.8331040Z;long-run-topic-01;7359483;833;833;833
2026-01-18T17:48:54.8433251Z;long-run-topic-01;7360283;800;800;800
2026-01-18T17:48:55.8519464Z;long-run-topic-01;7361091;808;808;808
2026-01-18T17:48:56.8584529Z;long-run-topic-01;7361921;830;830;830
2026-01-18T17:48:57.8583758Z;long-run-topic-01;7362696;775;775;775
2026-01-18T17:48:58.8612876Z;long-run-topic-01;7363492;796;796;796
2026-01-18T17:48:59.8769789Z;long-run-topic-01;7364330;838;838;838
2026-01-18T17:49:00.8766439Z;long-run-topic-01;7365118;788;788;788
2026-01-18T17:49:01.8908304Z;long-run-topic-01;7365917;799;799;799
2026-01-18T17:49:02.9002749Z;long-run-topic-01;7366760;843;843;843
2026-01-18T17:49:03.9055952Z;long-run-topic-01;7367548;788;788;788
2026-01-18T17:49:04.9125836Z;long-run-topic-01;7368342;794;794;794
2026-01-18T17:49:05.9137185Z;long-run-topic-01;7369138;796;796;796
2026-01-18T17:49:06.9253800Z;long-run-topic-01;7369964;826;826;826
2026-01-18T17:49:07.9268269Z;long-run-topic-01;7370793;829;829;829
2026-01-18T17:49:08.9313049Z;long-run-topic-01;7371584;791;791;791
2026-01-18T17:49:09.9319440Z;long-run-topic-01;7372357;773;773;773
2026-01-18T17:49:10.9386358Z;long-run-topic-01;7373177;820;820;820
2026-01-18T17:49:11.9464616Z;long-run-topic-01;7374004;827;827;827
2026-01-18T17:49:12.9524351Z;long-run-topic-01;7374800;796;796;796
2026-01-18T17:49:13.9546100Z;long-run-topic-01;7375604;804;804;804
2026-01-18T17:49:14.9594388Z;long-run-topic-01;7376399;795;795;795
2026-01-18T17:49:15.9598029Z;long-run-topic-01;7377216;817;817;817
2026-01-18T17:49:16.9600256Z;long-run-topic-01;7378009;793;793;793
