ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T00:26:26.7190230Z,long-run-topic-04,19054,1867,1867
2026-01-17T00:26:26.7190230Z,long-run-topic-03,18365,2114,2114
2026-01-17T00:26:26.7190230Z,long-run-topic-02,19496,1995,1995
2026-01-17T00:26:27.7325524Z,long-run-topic-06,20930,2119,2119
2026-01-17T00:26:27.7325524Z,long-run-topic-05,20563,2000,2000
2026-01-17T00:26:27.7325524Z,long-run-topic-09,21125,2124,2124
2026-01-17T00:26:27.7325524Z,long-run-topic-08,20873,2000,2000
2026-01-17T00:26:27.7325524Z,long-run-topic-07,20801,2179,2179
2026-01-17T00:26:27.7325524Z,long-run-topic-10,20563,2079,2079
2026-01-17T00:26:27.7325524Z,long-run-topic-01,20625,2002,2002
2026-01-17T00:26:27.7325524Z,long-run-topic-04,21125,2071,2071
2026-01-17T00:26:27.7325524Z,long-run-topic-03,20427,2062,2062
2026-01-17T00:26:27.7325524Z,long-run-topic-02,21125,1629,1629
2026-01-17T00:26:28.7403412Z,long-run-topic-06,21502,572,572
2026-01-17T00:26:28.7403412Z,long-run-topic-05,21502,939,939
2026-01-17T00:26:28.7403412Z,long-run-topic-09,21564,439,439
2026-01-17T00:26:28.7403412Z,long-run-topic-08,21572,699,699
2026-01-17T00:26:28.7403412Z,long-run-topic-07,21512,711,711
2026-01-17T00:26:28.7403412Z,long-run-topic-10,21502,939,939
2026-01-17T00:26:28.7403412Z,long-run-topic-01,21002,377,377
2026-01-17T00:26:28.7403412Z,long-run-topic-04,21512,387,387
2026-01-17T00:26:28.7403412Z,long-run-topic-03,21511,1084,1084
2026-01-17T00:26:28.7403412Z,long-run-topic-02,21564,439,439
2026-01-17T00:26:29.7524270Z,long-run-topic-06,22122,620,620
2026-01-17T00:26:29.7524270Z,long-run-topic-05,22187,685,685
2026-01-17T00:26:29.7524270Z,long-run-topic-09,22125,561,561
2026-01-17T00:26:29.7524270Z,long-run-topic-08,22187,615,615
2026-01-17T00:26:29.7524270Z,long-run-topic-07,22187,675,675
2026-01-17T00:26:29.7524270Z,long-run-topic-10,22187,685,685
2026-01-17T00:26:29.7524270Z,long-run-topic-01,21687,685,685
2026-01-17T00:26:29.7524270Z,long-run-topic-04,22187,675,675
2026-01-17T00:26:29.7524270Z,long-run-topic-03,22187,676,676
2026-01-17T00:26:29.7524270Z,long-run-topic-02,22125,561,561
2026-01-17T00:26:30.7572285Z,long-run-topic-06,22564,442,442
2026-01-17T00:26:30.7572285Z,long-run-topic-05,22688,501,501
